set,material_id,cif_path,reduced_formula,spacegroup_symbol,spacegroup_number,crystal_system,quality_score,min_eig,B_H,G_H,E_H,nu_H,A_U,density,volume_per_atom,min_distance,relerr_bulk_scalar_vs_BH,relerr_shear_scalar_vs_GH,relerr_young_scalar_vs_EH,targets_scalars,targets_voigt21
2el,gen_00119,generated_cifs_2el_densityaware/gen_00119.cif,Sr11Sn4,P1,1,triclinic,9,60.21737534199499,114.72696368159947,76.67959242169846,188.12636121551972,0.22670423299149217,0.18732900148551224,3.6619857937979194,43.49099589515005,2.7764202453540867,0.036040215191262645,0.02067134680258304,0.02724003749313425,"[0.20125076174736023, 0.6515807509422302, 0.6110767722129822, 1.378369688987732, 1.261521339416504, 0.834663987159729, 0.7977777719497681, 1.0920639038085938]","[2.5466694831848145, 0.2138078212738037, 0.12721017003059387, -0.5377917289733887, -0.510184109210968, -0.6197197437286377, 2.5485634803771973, 0.12771691381931305, -0.5675670504570007, -0.5221486687660217, -0.47776681184768677, 2.523298740386963, -0.5205258131027222, -0.510035514831543, -0.5645718574523926, 0.2790605425834656, -0.5439929962158203, -0.5687122344970703, 0.27812379598617554, -0.4978957176208496, 0.4997307360172272]"
3el,gen_00038,generated_cifs_3el_densityaware/gen_00038.cif,Mn5Sn7B8,P1,1,triclinic,9,60.0460569241981,140.06077511414014,97.42735514242699,237.26711948679556,0.21766170876721336,0.5368558233988399,6.3205990443742515,15.659976923533156,2.163128078717462,0.08308619290112862,0.04240822467599088,0.05288991883451258,"[0.4661078155040741, 1.1113039255142212, 1.0467880964279175, 1.3469480276107788, 1.1751972436904907, 1.3306639194488525, 1.292883276939392, 1.3790860176086426]","[3.3709540367126465, 0.4269663989543915, 0.1658741533756256, -0.38527441024780273, -0.47566938400268555, -0.7709203362464905, 3.3726418018341064, 0.16565603017807007, -0.7495815753936768, -0.5018385648727417, -0.552499532699585, 3.30769681930542, -0.34139442443847656, -0.4898430109024048, -0.7053968906402588, 0.41983598470687866, -0.6273353099822998, -0.47592127323150635, 0.41978055238723755, -0.3531299829483032, 1.0522409677505493]"
4el,gen_00175,generated_cifs_4el_densityaware/gen_00175.cif,Sr3Y4(BiB)2,P1,1,triclinic,9,59.98003382670637,127.92822000779822,73.76819941883016,185.62513215854062,0.2581649926455824,0.44967818616341226,7.462942088827323,21.40223766117954,2.021535728336307,0.02981285817035513,0.013056197177227198,0.012027084123354754,"[0.5153981447219849, 0.6424072980880737, 0.6617945432662964, 0.7018078565597534, 0.7022216320037842, 0.7643619179725647, 0.7434366941452026, 0.7573708295822144]","[2.196556568145752, 0.6320879459381104, 0.6346994042396545, -0.2805667519569397, -0.5104781985282898, -0.8823244571685791, 2.1974833011627197, 0.6341155171394348, -0.4586523771286011, -0.5113639831542969, -0.6691169738769531, 2.1958038806915283, -0.418906569480896, -0.5011082291603088, -0.7209470868110657, 0.5942256450653076, -0.6038464307785034, -0.5820217132568359, 0.5942392349243164, -0.21886947751045227, 0.5964810848236084]"
2el,gen_00213,generated_cifs_2el_densityaware/gen_00213.cif,Sr9Sn5,P1,1,triclinic,9,59.30588198186353,111.59715104714486,71.32878619895709,176.4029393448785,0.2365480246140632,0.13634038653747105,3.0737653859725262,53.33339627304996,2.9347742950249853,0.01412551741652044,0.008933834315249297,0.013106508695513643,"[0.19276362657546997, 0.540370523929596, 0.518005907535553, 1.6600961685180664, 1.6227355003356934, 1.1258031129837036, 1.0930290222167969, 1.3825112581253052]","[2.363996982574463, 0.2173091322183609, 0.17121347784996033, -0.5807984471321106, -0.5121780037879944, -0.5932369828224182, 2.366229295730591, 0.1708722561597824, -0.5218694806098938, -0.5234975814819336, -0.46532711386680603, 2.3506417274475098, -0.602127194404602, -0.5119273662567139, -0.503964900970459, 0.25718772411346436, -0.5123944878578186, -0.5525107979774475, 0.2574615478515625, -0.5189555883407593, 0.38003063201904297]"
4el,gen_00180,generated_cifs_4el_densityaware/gen_00180.cif,Sr2Bi4(BI)3,P1,1,triclinic,9,59.153739734015346,157.63523039507527,87.80887601143621,222.1735601234433,0.2650973922870138,0.40942372304269625,3.1404611651443557,62.75933619322385,2.9095099435399385,0.0053494617757863265,0.009962738695049609,0.0037339340566329283,"[0.912522554397583, 0.9948156476020813, 1.0288761854171753, 0.8385839462280273, 0.8716636300086975, 0.8714147806167603, 0.8570407629013062, 0.8801953792572021]","[3.261735439300537, 0.7627654671669006, 0.6636219620704651, -0.3611411154270172, -0.5014583468437195, -1.0294288396835327, 3.263698101043701, 0.6644026637077332, -0.5695658922195435, -0.5154240131378174, -0.6474891901016235, 3.235687017440796, -0.33828219771385193, -0.5002078413963318, -0.8227588534355164, 0.4832013249397278, -0.6015105843544006, -0.5119882822036743, 0.4822978377342224, -0.2527015805244446, 0.7353332042694092]"
3el,gen_00126,generated_cifs_3el_densityaware/gen_00126.cif,SrBiB,P1,1,triclinic,9,58.59541720967451,131.73259750568556,76.06031296925173,191.35289621757846,0.2579023721275977,0.6154487674773765,5.104348809622612,33.335537922034156,2.178986680312725,0.03490947350535185,0.03263176937910306,0.026147871561716718,"[0.5835629105567932, 0.6132848262786865, 0.6460415720939636, -0.038976170122623444, -0.09170939028263092, -0.03771529346704483, -0.060071855783462524, -0.025027692317962646]","[2.317117929458618, 0.7420319318771362, 0.6549049019813538, -0.22299093008041382, -0.47610723972320557, -0.9400927424430847, 2.3174219131469727, 0.6559930443763733, -0.4768264889717102, -0.4878789186477661, -0.6795375943183899, 2.2957868576049805, -0.23899558186531067, -0.4865858554840088, -0.8045068383216858, 0.5732017755508423, -0.6649600267410278, -0.6182288527488708, 0.5716491341590881, -0.17574386298656464, 0.791131854057312]"
2el,gen_00052,generated_cifs_2el_densityaware/gen_00052.cif,Sr4Bi3,P1,1,triclinic,9,58.196013493377734,112.91802875975341,73.2537557914338,180.6883746552088,0.23330450912073436,0.1865938517809429,4.461577676858753,51.9689992753992,2.8654310818080115,0.009023620838897309,0.000257934507525381,0.005713141738524192,"[0.2206628918647766, 0.604609489440918, 0.5761319994926453, 1.0040544271469116, 0.8956604599952698, 0.5749663710594177, 0.5392414331436157, 0.778407871723175]","[2.448134660720825, 0.19385041296482086, 0.16123144328594208, -0.47033628821372986, -0.5163630843162537, -0.6803684234619141, 2.4499881267547607, 0.16248361766338348, -0.5261033773422241, -0.5235341191291809, -0.4840676188468933, 2.4372665882110596, -0.4454854130744934, -0.512123703956604, -0.605301558971405, 0.28551238775253296, -0.5327229499816895, -0.5618531703948975, 0.2838057279586792, -0.4347822666168213, 0.37298905849456787]"
2el,gen_00093,generated_cifs_2el_densityaware/gen_00093.cif,SnB,P1,1,triclinic,9,57.61262240949966,188.78465804444897,79.85123210634364,209.95217404406444,0.31464580136005926,0.6132513463681173,9.262086735175792,11.61048729595519,2.110556473334627,0.0190734107059176,0.004939060118367888,0.009639512163844306,"[1.4161537885665894, 0.7617641091346741, 0.8714253902435303, 1.5594162940979004, 2.1050076484680176, 1.7976030111312866, 1.8724863529205322, 1.7039458751678467]","[3.2289657592773438, 1.3877652883529663, 1.3757836818695068, -0.555492103099823, -0.5098007321357727, -1.2650349140167236, 3.231384754180908, 1.3719826936721802, -0.4187570810317993, -0.5248594284057617, -0.8269860744476318, 3.2265400886535645, -0.7563037276268005, -0.5080863833427429, -0.8194965124130249, 0.6356514692306519, -0.6016297936439514, -0.4782407283782959, 0.6394593715667725, -0.20944839715957642, 0.685028612613678]"
2el,gen_00194,generated_cifs_2el_densityaware/gen_00194.cif,SnB,P1,1,triclinic,9,57.44328300071445,142.53961677210094,97.01942134537683,237.23393233967136,0.22261053019038657,0.8599533048997232,5.800035799161526,18.540806315081646,2.154120777444076,0.028858088805586397,0.03961662497671442,0.04163374271240605,"[0.6146789193153381, 1.1082781553268433, 1.0743505954742432, 1.7588295936584473, 1.6814868450164795, 1.1637438535690308, 1.1330393552780151, 1.4537607431411743]","[3.412372350692749, 0.6101001501083374, 0.13659386336803436, -0.41352197527885437, -0.37669068574905396, -0.40532058477401733, 3.4139249324798584, 0.13726769387722015, -0.6577796936035156, -0.4237731695175171, -0.304063081741333, 3.3083813190460205, -0.3335534930229187, -0.3844175338745117, -0.4810434877872467, 0.3166648745536804, -0.5380975008010864, -0.35329556465148926, 0.318598210811615, -0.324296236038208, 1.4159423112869263]"
3el,gen_00155,generated_cifs_3el_densityaware/gen_00155.cif,Mn2(BiB)3,P1,1,triclinic,9,57.35608735416486,162.02043244128066,84.7744540308026,216.55396149425349,0.2772359549232195,0.5921299152174555,7.472593446604079,21.367584250544578,2.732445134255125,0.00851212334636134,0.05281134465343673,0.051446181024962796,"[0.9856169819831848, 0.7829949259757996, 0.8451545238494873, 0.6520640850067139, 0.7937907576560974, 0.949664294719696, 0.9618626832962036, 0.8365934491157532]","[2.9761226177215576, 1.0606567859649658, 0.9119044542312622, -0.2846512198448181, -0.47040945291519165, -1.101496696472168, 2.97721266746521, 0.9103747010231018, -0.5068426132202148, -0.4915490448474884, -0.7545036673545837, 2.9416658878326416, -0.35151755809783936, -0.47692400217056274, -0.8395124673843384, 0.5873603820800781, -0.6460698843002319, -0.4882054328918457, 0.587937593460083, -0.13003383576869965, 0.9569558501243591]"
3el,gen_00279,generated_cifs_3el_densityaware/gen_00279.cif,Sr3(Bi2B)2,P1,1,triclinic,9,56.81990272902998,131.49332118389424,75.83773755461175,190.82718687398946,0.25812816301760244,0.6030810404947804,5.001437806093918,41.331980097842006,2.3308162806259363,0.0359292437834478,0.032633435924418794,0.026322390547667426,"[0.5818765163421631, 0.607843279838562, 0.6403464674949646, -0.03835589438676834, -0.08956505358219147, -0.039631545543670654, -0.061278246343135834, -0.02620004117488861]","[2.344787359237671, 0.7390118837356567, 0.6292611360549927, -0.22310850024223328, -0.4707678556442261, -0.9294074177742004, 2.3450467586517334, 0.6305862665176392, -0.48604846000671387, -0.48360827565193176, -0.6691884398460388, 2.317730665206909, -0.22911301255226135, -0.4817723035812378, -0.7931430339813232, 0.5336729288101196, -0.6554445624351501, -0.6014274954795837, 0.5323513746261597, -0.1773751676082611, 0.8059442639350891]"
2el,gen_00067,generated_cifs_2el_densityaware/gen_00067.cif,Sn9B11,P1,1,triclinic,9,56.69271639132255,117.63229582063155,71.5042468974863,178.37105601887032,0.24727595743086483,0.23312556806101004,11.104604159931116,8.877292130648552,1.8143948222088435,0.0041505169676772586,0.003250253491794119,0.0018996332090322374,"[0.29856809973716736, 0.5667678117752075, 0.5591713786125183, 0.49711838364601135, 0.4121124744415283, 0.3714328706264496, 0.34301474690437317, 0.4470725655555725]","[2.240685224533081, 0.40453532338142395, 0.40700119733810425, -0.3785308003425598, -0.517428994178772, -0.8768714070320129, 2.2419052124023438, 0.4078192710876465, -0.5250123739242554, -0.5190513134002686, -0.633184552192688, 2.2393500804901123, -0.42096155881881714, -0.5095537304878235, -0.7289190888404846, 0.4243417978286743, -0.5914998054504395, -0.6053655743598938, 0.42260754108428955, -0.3398541212081909, 0.4239422082901001]"
2el,gen_00024,generated_cifs_2el_densityaware/gen_00024.cif,Sn13Ru7,P1,1,triclinic,9,55.80291788436505,145.6961643470107,75.78059073934159,193.7501708849478,0.2783627640973388,0.4924772018545678,5.951284917844818,31.400013146682586,2.575736266963364,0.04214429762715547,0.025683372826754224,0.023986529855336527,"[0.8138656616210938, 0.7180690765380859, 0.7718799710273743, -0.00939643383026123, -0.011167332530021667, -0.16737312078475952, -0.18400739133358002, -0.093562550842762]","[2.7104310989379883, 0.801253616809845, 0.8029879331588745, -0.4117300808429718, -0.51410973072052, -1.1752851009368896, 2.7116246223449707, 0.8055003881454468, -0.5152347087860107, -0.521026611328125, -0.7440746426582336, 2.7102339267730713, -0.36959147453308105, -0.5078154802322388, -0.8925381302833557, 0.5228878259658813, -0.6373322606086731, -0.6752285361289978, 0.5200178623199463, -0.3079777956008911, 0.5236536860466003]"
2el,gen_00246,generated_cifs_2el_densityaware/gen_00246.cif,Sr2Bi,Cm,8,monoclinic,9,55.70660582215366,89.79864405052633,55.11732603761719,137.26758199459647,0.2452307818861921,0.68067704723956,6.120536635997504,34.747115774328314,2.2170162823786588,0.05680418495765113,0.010231717733364195,0.003195934404378171,"[-0.03183673322200775, 0.1327531933784485, 0.12881769239902496, -0.027023039758205414, -0.12951532006263733, -0.321079820394516, -0.3515322506427765, -0.20431315898895264]","[1.302673101425171, 0.3274126946926117, 0.31756678223609924, -0.31675323843955994, -0.5039504170417786, -0.6570501923561096, 1.302198886871338, 0.3175342082977295, -0.40587127208709717, -0.5062795281410217, -0.5892825126647949, 1.3009916543960571, -0.3877256214618683, -0.500876784324646, -0.6308615207672119, 0.391987681388855, -0.6053874492645264, -0.6489471793174744, 0.39124810695648193, -0.3204996883869171, 0.42116281390190125]"
2el,gen_00050,generated_cifs_2el_densityaware/gen_00050.cif,Sr2Bi,Cm,8,monoclinic,9,55.68130011410378,89.86379765835684,55.12803472718332,137.30663218315584,0.2453430714758524,0.673884230851856,5.695310936012304,37.34141954344804,2.2687997585019644,0.056041982030299434,0.010270841416055223,0.0033411295781812897,"[-0.03183138370513916, 0.13296642899513245, 0.12901602685451508, -0.027103662490844727, -0.1295948028564453, -0.32113003730773926, -0.3514900803565979, -0.20447319746017456]","[1.3052270412445068, 0.32774561643600464, 0.31736111640930176, -0.3172760307788849, -0.5040515661239624, -0.6579827666282654, 1.3047618865966797, 0.31733131408691406, -0.40677088499069214, -0.5064922571182251, -0.5893250703811646, 1.303386926651001, -0.38769733905792236, -0.500931978225708, -0.6309452056884766, 0.3902316689491272, -0.6050927042961121, -0.6486092209815979, 0.389474093914032, -0.32132697105407715, 0.4207920432090759]"
4el,gen_00076,generated_cifs_4el_densityaware/gen_00076.cif,Sr3Y3Bi2B3,P1,1,triclinic,9,55.62420258716075,135.4779477331886,62.65303708110115,162.85457376527484,0.2996542653987226,0.5422261593292514,8.039123818008406,18.40183254177312,1.8955947729919858,0.027413681762641973,0.003033122397094945,0.002078345633035869,"[0.6260521411895752, 0.33253419399261475, 0.39711129665374756, 1.3430920839309692, 1.716513991355896, 1.2835763692855835, 1.3144829273223877, 1.3205132484436035]","[2.061844825744629, 0.8190960884094238, 0.8220916986465454, -0.4661339521408081, -0.5112395882606506, -0.8374698162078857, 2.0632176399230957, 0.8191180229187012, -0.3768174946308136, -0.5156059861183167, -0.6472470760345459, 2.062340259552002, -0.653645932674408, -0.5061303377151489, -0.6235197186470032, 0.46669983863830566, -0.5783796906471252, -0.5385116934776306, 0.47016698122024536, -0.289589524269104, 0.4717358648777008]"
2el,gen_00217,generated_cifs_2el_densityaware/gen_00217.cif,BiB,Cm,8,monoclinic,9,54.93310479079848,161.3801035092485,74.63605232531384,194.0006268241774,0.2996442120129352,4.112136605249981,7.505862026733892,24.312477728253523,2.832478186819126,0.07830516364148592,0.09435420118071122,0.07070640499563276,"[1.1433212757110596, 0.8178730607032776, 0.8692255020141602, 0.1661311239004135, 0.2713017463684082, 0.22771137952804565, 0.24352672696113586, 0.20248599350452423]","[2.1849398612976074, 1.395142912864685, 1.3973422050476074, 0.03679635375738144, -0.484238862991333, -0.9844322800636292, 2.181243896484375, 1.3959264755249023, -0.12325441837310791, -0.4147701859474182, -0.931160569190979, 2.1837944984436035, -0.3427920341491699, -0.4175294041633606, -0.8822653293609619, 1.263222336769104, -0.805199146270752, -0.7329545617103577, 1.2684595584869385, 0.2503361105918884, 1.2656269073486328]"
3el,gen_00292,generated_cifs_3el_densityaware/gen_00292.cif,Sr5(BiB)2,Pm,6,monoclinic,9,54.90316986018007,100.34718834563077,55.98172383645267,141.6111465196384,0.2647980163432181,0.485540464401061,9.56279450542175,16.93399210047035,1.7306908716107066,0.024794261131040343,0.08796751278580141,0.07423252109678277,"[0.08603403717279434, 0.04444550722837448, 0.06897109746932983, 0.2567131817340851, 0.31717449426651, -0.089790940284729, -0.10629846900701523, 0.0518379807472229]","[1.497820496559143, 0.4789569675922394, 0.3907037377357483, -0.3967249393463135, -0.48270612955093384, -0.6642655730247498, 1.4977867603302002, 0.3903721272945404, -0.4152680039405823, -0.500083327293396, -0.5813478231430054, 1.4778506755828857, -0.4524106979370117, -0.48625415563583374, -0.608730673789978, 0.29716193675994873, -0.6040992140769958, -0.612657904624939, 0.297444224357605, -0.35814332962036133, 0.5198171138763428]"
2el,gen_00103,generated_cifs_2el_densityaware/gen_00103.cif,BiB,Pm,6,monoclinic,9,54.882419193778134,237.56170115664202,97.99367972186023,258.445036011695,0.31868216779516223,1.110216041384695,9.361795537499821,19.492639272599053,2.0036035656169364,0.07620063618718419,0.04434607114759031,0.04091072168375963,"[2.356052875518799, 1.3397289514541626, 1.5094866752624512, 0.5619386434555054, 0.923683762550354, 0.6254653334617615, 0.665277361869812, 0.6145759224891663]","[4.511092185974121, 1.9800992012023926, 1.9585585594177246, -0.4720161259174347, -0.520685613155365, -1.782558560371399, 4.5139288902282715, 1.9600350856781006, -0.4067138135433197, -0.5345397591590881, -0.9659363031387329, 4.505163669586182, -0.44295305013656616, -0.5086365342140198, -1.26749849319458, 0.8749738931655884, -0.7421555519104004, -0.6404227614402771, 0.8747998476028442, -0.029937878251075745, 0.9384591579437256]"
3el,gen_00000,generated_cifs_3el_densityaware/gen_00000.cif,Sr4Bi3B2,Pm,6,monoclinic,9,54.392291345551854,131.8718703453946,76.02770568743276,191.31669743666768,0.2582038068017879,0.6122033252437173,3.7621536108549973,48.99529001309437,2.4548985565258694,0.0342423824620012,0.035641271513117224,0.029400798989607898,"[0.5843971371650696, 0.6067089438438416, 0.6391732692718506, -0.042557381093502045, -0.09283959865570068, -0.039210934191942215, -0.06003302335739136, -0.027829043567180634]","[2.4029674530029297, 0.7405792474746704, 0.600543737411499, -0.2216874063014984, -0.4633384346961975, -0.9214427471160889, 2.403186559677124, 0.6021861433982849, -0.4986529052257538, -0.47710955142974854, -0.6583411693572998, 2.3681838512420654, -0.2141236960887909, -0.474905788898468, -0.7852477431297302, 0.4902854561805725, -0.6478731036186218, -0.5807203054428101, 0.4892120957374573, -0.17512497305870056, 0.8344857692718506]"
